Geo Dist,Bldg ID,Bldg Name,Bldg Enroll,Target Bldg Cap,Target Bldg Util,Org ID,Incl. Class,Organization Name,Org Enroll,Org Target Cap,Org Target Util,PreK Cap +,No. of Cluster / Spec Rms Reported +,No. of Cluster Rms Needed +,Data As Of
18,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,2206,2979,74,K578,,BROOKLYN BRIDGE ACADEMY - K,222,340,65,0,1,0,12/18/2019
18,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,2206,2979,74,K637,,ACAD FOR CONSERV & THE ENVIR - K,300,431,70,0,3,0,12/18/2019
18,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,2206,2979,74,K775,,UC LEADERSHIP PREP OCEAN HILL - K,752,534,141,0,2,4,12/18/2019
18,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,2206,2979,74,K922,,SOUTH SHORE EDUCATIONAL COMPLEX YABC,,,,,,,12/18/2019
18,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,2206,2979,74,KADM,,REGION 9 CONFERENCE CENTER - K,,,,,,,12/18/2019
18,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,2206,2979,74,KCBO,,COMMUN. MEDIATION SERV. - K,,,,,,,12/18/2019
18,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,2206,2979,74,KSBH,,NYU LANGONE,,,,,,,12/18/2019
18,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,2206,2979,74,KSST,,SCHOOL SAFETY - K,,,,,,,12/18/2019
18,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,2206,2979,74,Q950,,PATHWAYS TO GRADUATION - CITYWIDE,52,78,67,,,,12/18/2019
18,K835,P.S. 235 MINISCHOOL - K,162,170,95,K235,,P.S. 235 - K,162,170,95,,,,12/18/2019
18,K855,P.S. 135/P.S. 235 ANNEX - K,352,440,80,K135,,P.S. 135 - K,135,248,54,,,,12/18/2019
18,K855,P.S. 135/P.S. 235 ANNEX - K,352,440,80,K235,,P.S. 235 - K,217,192,113,,,,12/18/2019
18,K860,P.S. 219 ANNEX - K,196,255,77,K673,,EAST BKLN COMMUNITY HS - K,196,255,77,0,0,0,12/18/2019
19,K007,P.S. 7 - K**,831,791,105,K004,#,K004 SPED - K,8,,0,,,,12/18/2019
19,K007,P.S. 7 - K**,831,791,105,K007,,P.S. 7 - K,823,791,104,54,2,4,12/18/2019
19,K013,P.S. 13 - K,875,1024,85,K013,,P.S. 13 - K,450,729,62,36,1,3,12/18/2019
19,K013,P.S. 13 - K,875,1024,85,K358,,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL - K,425,295,144,,,,12/18/2019
19,K013,P.S. 13 - K,875,1024,85,KCBO,,ICL INSTITUTE - K,,,,,,,12/18/2019
19,K013,P.S. 13 - K,875,1024,85,KSBH,,SUNY DOWNSTATE MEDICAL CENTER,,,,,,,12/18/2019
19,K072,P.S. 72 - K,826,958,86,K004,,K004 SPED - K,47,74,64,,,,12/18/2019
19,K072,P.S. 72 - K,826,958,86,K677,,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE -K,514,495,104,36,2,3,12/18/2019
19,K072,P.S. 72 - K,826,958,86,K678,,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE - K,265,389,68,0,4,0,12/18/2019
19,K072,P.S. 72 - K,826,958,86,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
19,K108,P.S. 108 - K,934,701,133,K108,,P.S. 108 - K,934,701,133,100,0,4,12/18/2019
19,K149,P.S. 149 - K,589,778,76,K149,,P.S. 149 - K,589,778,76,72,4,3,12/18/2019
19,K158,P.S. 158 - K,517,718,72,K158,,P.S. 158 - K,517,718,72,49,5,3,12/18/2019
19,K158,P.S. 158 - K,517,718,72,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
19,K159,P.S. 159 - K**,449,671,67,K159,,P.S. 159 - K,449,671,67,0,4,3,12/18/2019
19,K166,I.S. 166 - K,1004,1248,80,K359,,UFT CHARTER SCHOOL - K,221,347,64,0,0,0,12/18/2019
19,K166,I.S. 166 - K,1004,1248,80,K654,,VAN SICLEN COMMUNITY MIDDLE SCHOOL,312,435,72,0,4,0,12/18/2019
19,K166,I.S. 166 - K,1004,1248,80,K788,,ACHIEVEMENT FIRST BROOKLYN ACADEMY,471,466,101,0,2,3,12/18/2019
19,K166,I.S. 166 - K,1004,1248,80,KCEP,,E. N. Y. DEVELOPMENT CORP - K,,,,,,,12/18/2019
19,K166,I.S. 166 - K,1004,1248,80,KOTH,,OTHER - K,,,,,,,12/18/2019
19,K166,I.S. 166 - K,1004,1248,80,KSBH,,NYC H+H - EAST NY D&T CENTER,,,,,,,12/18/2019
19,K171,I.S. 171 - K,762,914,83,K171,,I.S. 171 - K,418,542,77,0,3,0,12/18/2019
19,K171,I.S. 171 - K,762,914,83,K760,,HIGHLAND PARK COMMUNITY SCHOOL,344,372,92,0,0,0,12/18/2019
19,K171,I.S. 171 - K,762,914,83,KCBO,,CYPRESS HILLS LDC - K,,,,,,,12/18/2019
19,K174,P.S. 174 - K,487,808,60,K557,,BROOKLYN GARDENS ELEMENTARY SCHOOL,294,452,65,31,0,3,12/18/2019
19,K174,P.S. 174 - K,487,808,60,K663,,SCHOOL OF THE FUTURE BROOKLYN,193,356,54,0,2,0,12/18/2019
19,K174,P.S. 174 - K,487,808,60,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
19,K190,P.S. 190 - K,218,543,40,K190,,P.S. 190 - K,177,386,46,9,2,2,12/18/2019
19,K190,P.S. 190 - K,218,543,40,K907,,M.S. 907 - K,41,157,26,0,1,0,12/18/2019
19,K190,P.S. 190 - K,218,543,40,KADM,,DOE ADMINISTRATIVE OFFICE - K,,,,,,,12/18/2019
19,K202,P.S. 202 - K,795,1018,78,K202,,P.S. 202 - K,340,598,57,54,2,3,12/18/2019
19,K202,P.S. 202 - K,795,1018,78,K680,,ACHIEVEMENT FIRST ASPIRE CHARTER SCHOOL,455,420,108,0,8,3,12/18/2019
19,K213,P.S. 213 - K,306,603,51,K036,,K036 SPED - K,43,55,78,,,,12/18/2019
19,K213,P.S. 213 - K,306,603,51,K213,,P.S. 213 - K,263,548,48,18,4,3,12/18/2019
19,K214,P.S. 214 - K,875,719,122,K214,,P.S. 214 - K,875,719,122,97,3,4,12/18/2019
19,K214,P.S. 214 - K,875,719,122,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
19,K218,I.S. 218 - K,698,1031,68,K218,,I.S. 218 - K,428,580,74,0,3,0,12/18/2019
19,K218,I.S. 218 - K,698,1031,68,K683,,SCHOOL FOR CLASSICS HS - K,270,451,60,0,5,0,12/18/2019
19,K218,I.S. 218 - K,698,1031,68,KSST,,SCHOOL SAFETY - K,,,,,,,12/18/2019
19,K224,P.S. 224 - K,461,692,67,K036,,K036 SPED - K,66,76,87,,,,12/18/2019
19,K224,P.S. 224 - K,461,692,67,K224,,P.S. 224 - K,395,616,64,52,4,3,12/18/2019
19,K260,P.S. 260 - K,200,439,46,K325,,THE FRESH CREEK SCHOOL - K,200,439,46,54,3,2,12/18/2019
19,K260,P.S. 260 - K,200,439,46,KCBO,,"GROUNDWORKS, INC.",,,,,,,12/18/2019
19,K273,P.S. 273 - K,340,733,46,K273,,P.S. 273 - K,340,733,46,36,2,3,12/18/2019
19,K290,P.S. 290 - K,461,525,88,K290,,P.S. 290 - K,461,525,88,36,2,3,12/18/2019
19,K292,I.S. 292 - K,1235,1895,65,K292,,I.S. 292 - K,563,824,68,0,6,0,12/18/2019
19,K292,I.S. 292 - K,1235,1895,65,K626,,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL - K,288,385,75,,,,12/18/2019
19,K292,I.S. 292 - K,1235,1895,65,K774,,ACHIEVEMENT FIRST APOLLO CHARTER SCHL - K,384,686,56,,,,12/18/2019
19,K302,I.S. 302 - K,1438,1446,99,K661,,VISTA ACADEMY - K,471,509,93,0,1,0,12/18/2019
19,K302,I.S. 302 - K,1438,1446,99,K662,,LIBERTY AVENUE MIDDLE SCHOOL,483,610,79,0,0,0,12/18/2019
19,K302,I.S. 302 - K,1438,1446,99,K774,,ACHIEVEMENT FIRST APOLLO CHARTER SCHL - K,484,327,148,0,1,4,12/18/2019
19,K302,I.S. 302 - K,1438,1446,99,KSBH,,NYC H+H - EAST NY D&T CENTER,,,,,,,12/18/2019
19,K306,P.S. 306 - K,588,852,69,K306,,P.S. 306 - K,303,482,63,34,4,3,12/18/2019
19,K306,P.S. 306 - K,588,852,69,K680,,ACHIEVEMENT FIRST ASPIRE CHARTER SCHOOL,193,219,88,,,,12/18/2019
19,K306,P.S. 306 - K,588,852,69,K788,,ACHIEVEMENT FIRST BROOKLYN ACADEMY,92,151,61,,,,12/18/2019
19,K306,P.S. 306 - K,588,852,69,KCBO,,JET'S ACADEMY - K,,,,,,,12/18/2019
19,K328,P.S. 328 - K,737,806,91,K328,,P.S. 328 - K,290,423,69,32,3,3,12/18/2019
19,K328,P.S. 328 - K,737,806,91,K769,,HYDE LEADERSHIP CHARTER SCHOOL - K,447,383,117,0,3,3,12/18/2019
19,K345,P.S. 345 - K,547,949,58,K345,,P.S. 345 - K,547,949,58,36,4,3,12/18/2019
19,K346,P.S. 346 - K,904,1156,78,K346,,P.S. 346 - K,566,750,75,72,6,3,12/18/2019
19,K346,P.S. 346 - K,904,1156,78,K452,,I.S. 452,338,406,83,0,5,0,12/18/2019
19,K346,P.S. 346 - K,904,1156,78,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
19,K364,I.S. 364 - K,170,188,90,K364,,I.S. 364 - K,170,188,90,0,0,0,12/18/2019
19,K420,FRANKLIN K. LANE HS - K,1985,2824,70,K501,,FRANKLIN K LANE CAMPUS YABC,,,,,,,12/18/2019
19,K420,FRANKLIN K. LANE HS - K,1985,2824,70,K583,,MULTICULTURAL HS - K,267,404,66,0,2,0,12/18/2019
19,K420,FRANKLIN K. LANE HS - K,1985,2824,70,K608,,KINGS COLLEGIATE CHARTER SCHOOL - K,226,558,41,,,,12/18/2019
19,K420,FRANKLIN K. LANE HS - K,1985,2824,70,K618,,ACADEMY OF INNOV TECH - K,422,464,91,0,5,0,12/18/2019
19,K420,FRANKLIN K. LANE HS - K,1985,2824,70,K639,,BROOKLYN LAB SCHOOL - K,430,406,106,0,2,0,12/18/2019
19,K420,FRANKLIN K. LANE HS - K,1985,2824,70,K659,,CYPRESS HILLS COLLEGIATE - K,302,595,51,0,13,0,12/18/2019
19,K420,FRANKLIN K. LANE HS - K,1985,2824,70,K764,,THE URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTHCARE,338,359,94,0,2,0,12/18/2019
19,K420,FRANKLIN K. LANE HS - K,1985,2824,70,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
19,K420,FRANKLIN K. LANE HS - K,1985,2824,70,KSBH,,NORTHWELL - LIJ,,,,,,,12/18/2019
19,K420,FRANKLIN K. LANE HS - K,1985,2824,70,KSST,,SCHOOL SAFETY - K,,,,,,,12/18/2019
19,K420,FRANKLIN K. LANE HS - K,1985,2824,70,M984,,LYFE PROGRAM,0,38,0,,,,12/18/2019
19,K422,SPRING CREEK EDUCATIONAL CAMPUS - K,1185,1204,98,K053,*,K053 SPED - K,106,166,64,0,,0,12/18/2019
19,K422,SPRING CREEK EDUCATIONAL CAMPUS - K,1185,1204,98,K404,,ACAD. FOR YOUNG WRITERS - K,551,571,96,0,6,0,12/18/2019
19,K422,SPRING CREEK EDUCATIONAL CAMPUS - K,1185,1204,98,K422,,SPRING CREEK COMMUNITY SCHOOL,528,467,113,0,3,0,12/18/2019
19,K422,SPRING CREEK EDUCATIONAL CAMPUS - K,1185,1204,98,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
19,K422,SPRING CREEK EDUCATIONAL CAMPUS - K,1185,1204,98,KSST,,SCHOOL SAFETY - K,,,,,,,12/18/2019
19,K435,THOMAS JEFFERSON HS - K,1175,1867,63,K431,,THOMAS JEFFERSON CAMPUS YABC,,,,,,,12/18/2019
19,K435,THOMAS JEFFERSON HS - K,1175,1867,63,K502,,FDNY - CAPTAIN VERNON A. RICHARDS HIGH SCHOOL FOR FIRE AND LIFE SAFETY-K,277,459,60,0,4,0,12/18/2019
19,K435,THOMAS JEFFERSON HS - K,1175,1867,63,K504,,HIGH SCHOOL FOR CIVIL RIGHTS - K,239,409,58,0,2,0,12/18/2019
19,K435,THOMAS JEFFERSON HS - K,1175,1867,63,K507,,PERFORMING ARTS AND TECH. HS - K,409,549,74,0,3,0,12/18/2019
19,K435,THOMAS JEFFERSON HS - K,1175,1867,63,K510,,WORLD ACAD FOR COMMUNITY HEALTH-K,250,450,56,0,4,0,12/18/2019
19,K435,THOMAS JEFFERSON HS - K,1175,1867,63,KSBH,,BROWNSVILLE MULTI-SERVICE FAMILY HEALTH,,,,,,,12/18/2019
19,K435,THOMAS JEFFERSON HS - K,1175,1867,63,M984,,LYFE PROGRAM,0,,,,,,12/18/2019
19,K615,E NY VOC HS OF TRANSIT TECH.-K,676,1239,55,K615,,E NY VOC HS OF TRANSIT TECH.-K,676,1239,55,0,16,0,12/18/2019
19,K615,E NY VOC HS OF TRANSIT TECH.-K,676,1239,55,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
19,K660,WILLIAM MAXWELL CTE HS - K,872,1191,73,K409,,EAST NY FAMILY ACAD. - K,496,520,95,0,4,0,12/18/2019
19,K660,WILLIAM MAXWELL CTE HS - K,872,1191,73,K660,,WILLIAM MAXWELL VOC HS - K,376,671,56,0,11,0,12/18/2019
19,K660,WILLIAM MAXWELL CTE HS - K,872,1191,73,M984,,LYFE PROGRAM,0,,,,,,12/18/2019
19,K798,CESIAH TORO MULLANE SCHOOL - K,611,681,90,K004,,K004 SPED - K,25,56,45,,,,12/18/2019
19,K798,CESIAH TORO MULLANE SCHOOL - K,611,681,90,K065,,P.S. 65 - K,586,625,94,0,2,3,12/18/2019
19,K798,CESIAH TORO MULLANE SCHOOL - K,611,681,90,KSST,,SCHOOL SAFETY - K,,,,,,,12/18/2019
19,K814,CYPRESS HILLS COMMUNITY SCHOOL - K,469,465,101,K089,,P.S. 89 - K,469,465,101,18,4,3,12/18/2019
19,K814,CYPRESS HILLS COMMUNITY SCHOOL - K,469,465,101,KCBO,,CYPRESS HILLS DEVELOPMENT - K,,,,,,,12/18/2019
19,K843,P.S. 4 (ECC) - K,33,46,72,K004,,K004 SPED - K,33,46,72,,,,12/18/2019
19,K848,P.S. 149 ANNEX - K,49,45,109,K149,,P.S. 149 - K,49,45,109,,,,12/18/2019
19,K851,P.S. 159 MINISCHOOL - K,300,186,161,K159,,P.S. 159 - K,300,186,161,,,,12/18/2019
19,K857,P.S. 36 ANNEX - K,155,232,67,K036,,K036 SPED - K,155,232,67,0,,0,12/18/2019
19,K872,I.S. 364 ANNEX - K,159,307,52,K364,,I.S. 364 - K,159,307,52,,,,12/18/2019
19,K893,P.S. 213 MINISCHOOL - K,71,173,41,Q950,,PATHWAYS TO GRADUATION - CITYWIDE,71,173,41,,,,12/18/2019
19,K932,HIGH SCHOOL SUSPENSION CENTER - K,33,208,16,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
19,K932,HIGH SCHOOL SUSPENSION CENTER - K,33,208,16,X695,,PASSAGES ACADEMY,33,208,16,0,2,0,12/18/2019
19,K991,P.S. 7 TRANSPORTABLE - K ##,,,,K007,,P.S. 7 - K,,,,,,,12/18/2019
19,K998,P.S. 159 TRANSPORTABLE - K ##,,,,K159,,P.S. 159 - K,,,,,,,12/18/2019
20,K048,P.S. 48 - K,565,443,128,K048,,P.S. 48 - K,565,443,128,16,3,3,12/18/2019
20,K062,I.S. 62 - K,1213,1354,90,K062,,I.S. 62 - K,1213,1354,90,0,9,0,12/18/2019
20,K069,P.S. 69 - K,770,645,119,K069,,P.S. 69 - K,770,645,119,0,2,4,12/18/2019
20,K102,P.S. 102 - K,1424,1066,134,K102,,P.S. 102 - K,1424,1066,134,0,3,5,12/18/2019
20,K104,P.S. 104 - K,1001,949,105,K104,,P.S. 104 - K,1001,949,105,0,3,4,12/18/2019
20,K105,P.S. 105 - K,1414,1047,135,K105,,P.S. 105 - K,1414,1047,135,0,0,5,12/18/2019
20,K112,P.S. 112 - K,423,382,111,K112,,P.S. 112 - K,423,382,111,18,4,3,12/18/2019
20,K127,P.S. 127 - K,508,316,161,K127,,P.S. 127 - K,508,316,161,0,0,3,12/18/2019
20,K160,P.S. 160 - K,738,543,136,K160,,P.S. 160 - K,738,543,136,0,4,5,12/18/2019
20,K163,P.S. 163 - K,531,479,111,K748,,P.S. 748 - K,531,479,111,0,2,3,12/18/2019
20,K164,P.S. 164 - K,766,704,109,K077,,K077 SPED - K,84,77,109,,,,12/18/2019
20,K164,P.S. 164 - K,766,704,109,K164,,P.S. 164 - K,682,627,109,31,4,3,12/18/2019
20,K170,P.S. 170 - K,1014,816,124,K170,,P.S. 170 - K,1014,816,124,0,3,4,12/18/2019
20,K176,P.S. 176 - K,1293,919,141,K176,,P.S. 176 - K,1293,919,141,0,1,5,12/18/2019
20,K179,P.S. 179 - K**,817,747,109,K179,,P.S. 179 - K,817,747,109,32,5,4,12/18/2019
20,K179,P.S. 179 - K**,817,747,109,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
20,K180,P.S. 180 - K,1191,965,123,K180,,P.S. 180 - K,1077,827,130,18,3,4,12/18/2019
20,K180,P.S. 180 - K,1191,965,123,K231,*,K231 SPED - K,114,138,83,0,,0,12/18/2019
20,K185,P.S. 185 - K,634,489,130,K185,,P.S. 185 - K,634,489,130,0,3,3,12/18/2019
20,K186,P.S. 186 - K,1061,815,130,K186,,P.S. 186 - K,1061,815,130,0,5,4,12/18/2019
20,K186,P.S. 186 - K,1061,815,130,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
20,K192,P.S. 192 - K,702,756,93,K036,,K036 SPED - K,60,77,78,,,,12/18/2019
20,K192,P.S. 192 - K,702,756,93,K192,,P.S. 192 - K,642,679,95,34,0,3,12/18/2019
20,K200,P.S. 200 - K,1351,982,138,K200,,P.S. 200 - K,1351,982,138,18,3,5,12/18/2019
20,K200,P.S. 200 - K,1351,982,138,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
20,K201,I.S. 201 - K,1651,1428,116,K201,,I.S. 201 - K,1651,1428,116,0,4,0,12/18/2019
20,K204,P.S. 204 - K,1111,915,121,K204,,P.S. 204 - K,1111,915,121,18,4,4,12/18/2019
20,K205,P.S. 205 - K,1304,890,147,K205,,P.S. 205 - K,1304,890,147,51,1,5,12/18/2019
20,K220,I.S. 220 - K,1521,1404,108,K220,,I.S. 220 - K,1521,1404,108,0,8,0,12/18/2019
20,K220,I.S. 220 - K,1521,1404,108,KCBO,,BEACON PROGRAM - K,,,,,,,12/18/2019
20,K220,I.S. 220 - K,1521,1404,108,KSBH,,NYU LANGONE,,,,,,,12/18/2019
20,K223,I.S. 223 - K,1488,1424,104,K223,,I.S. 223 - K,939,874,107,0,6,0,12/18/2019
20,K223,I.S. 223 - K,1488,1424,104,K609,,URBN ASSY SCHL CRIM JUSTICE - K,549,550,100,0,2,0,12/18/2019
20,K227,I.S. 227 - K,1614,1386,116,K227,,I.S. 227 - K,1614,1386,116,0,4,0,12/18/2019
20,K227,I.S. 227 - K,1614,1386,116,KSST,,SCHOOL SAFETY - K,,,,,,,12/18/2019
20,K229,P.S. 229 - K,1252,926,135,K229,,P.S. 229 - K,1252,926,135,36,4,5,12/18/2019
20,K247,P.S. 247 - K,863,571,151,K247,,P.S. 247 - K,863,571,151,0,1,4,12/18/2019
20,K259,I.S. 259 - K,1890,1590,119,K259,,I.S. 259 - K,1890,1590,119,0,10,0,12/18/2019
20,K264,PS 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS - K,500,447,112,K231,*,K231 SPED - K,40,40,100,,,,12/18/2019
20,K264,PS 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS - K,500,447,112,K264,,P.S. 264 - K,460,407,113,0,3,3,12/18/2019
20,K310,PS 310 THE SCHOOL FOR FUTURE LEADERS - K,411,294,140,K310,,P.S. 310 - K,411,294,140,0,1,3,12/18/2019
20,K314,P.S. 314 - K,1845,1404,131,K503,,P.S. 503 - K,1061,766,139,0,1,4,12/18/2019
20,K314,P.S. 314 - K,1845,1404,131,K506,,P.S. 506 - K,784,638,123,36,1,4,12/18/2019
20,K314,P.S. 314 - K,1845,1404,131,KSBH,,NYU LANGONE,,,,,,,12/18/2019
20,K331,P.S./I.S. 30 MARY WHITE OVINGTON - K,726,727,100,K030,,I.S. 30 - K,688,689,100,0,3,4,12/18/2019
20,K331,P.S./I.S. 30 MARY WHITE OVINGTON - K,726,727,100,K231,,K231 SPED - K,38,38,100,,,,12/18/2019
20,K331,P.S./I.S. 30 MARY WHITE OVINGTON - K,726,727,100,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
20,K331,P.S./I.S. 30 MARY WHITE OVINGTON - K,726,727,100,KSST,,SCHOOL SAFETY - K,,,,,,,12/18/2019
20,K445,NEW UTRECHT HS - K,3432,2215,155,K370,#,K370 SPED - K,5,,0,,,,12/18/2019
20,K445,NEW UTRECHT HS - K,3432,2215,155,K445,,NEW UTRECHT HS - K,3427,2215,155,0,13,0,12/18/2019
20,K485,TELECOM. ARTS & TECH. - K,1262,1245,101,K371,*,K371 SPED - K,27,22,123,,,,12/18/2019
20,K485,TELECOM. ARTS & TECH. - K,1262,1245,101,K485,,TELECOM. ARTS & TECH. HS - K,1235,1223,101,0,16,0,12/18/2019
20,K485,TELECOM. ARTS & TECH. - K,1262,1245,101,M984,,LYFE PROGRAM,0,,,,,,12/18/2019
20,K486,I.S. 187 - K,953,882,108,K187,,I.S. 187 - K,953,882,108,0,6,0,12/18/2019
20,K490,FORT HAMILTON HS - K,4559,2405,190,K490,,FORT HAMILTON HS - K,4559,2405,190,0,31,0,12/18/2019
20,K505,FRANKLIN D. ROOSEVELT HS - K,3214,2564,125,K505,,FRANKLIN D. ROOSEVELT HS - K,3214,2564,125,0,28,0,12/18/2019
20,K505,FRANKLIN D. ROOSEVELT HS - K,3214,2564,125,K658,,FRANKLIN D ROOSEVELT YABC,,,,,,,12/18/2019
20,K505,FRANKLIN D. ROOSEVELT HS - K,3214,2564,125,KSST,,SCHOOL SAFETY - K,,,,,,,12/18/2019
20,K521,PS 160 ANNEX - K,538,537,100,K160,,P.S. 160 - K,538,537,100,,,,12/18/2019
20,K747,PK/3K CENTER @ 21 BAY 11TH STREET - K,,,,K768,,DISTRICT 20 PRE-K CENTER,,,,,,,12/18/2019
20,K768,LEFFERTS PARK ANNEX,262,256,102,K112,,P.S. 112 - K,262,256,102,,,,12/18/2019
20,K807,P.S./ I.S. 163 - K,631,659,96,K163,,P.S. 163 - K,599,569,105,0,4,3,12/18/2019
20,K807,P.S./ I.S. 163 - K,631,659,96,K370,,K370 SPED - K,32,90,36,,,,12/18/2019
20,K921,P.S. 179 TRANSPORTABLE - K ##,,,,K179,,P.S. 179 - K,,,,,,,12/18/2019
20,K934,FORT HAMILTON HS MODULAR UNIT - K,0,0,0,K490,,FORT HAMILTON HS - K,0,,,,,,12/18/2019
20,K940,I.S. 30 - K,306,231,132,K030,,I.S. 30 - K,306,231,132,,,,12/18/2019
20,K971,P.S. 971 - K,343,286,120,K971,,P.S. 971 - K,343,286,120,0,1,3,12/18/2019
20,K989,P.S. 104/P.S. 185 ANNEX-K,243,223,109,K104,,P.S. 104 - K,243,223,109,,,,12/18/2019
20,K989,P.S. 104/P.S. 185 ANNEX-K,243,223,109,KADM,,DOE ADMINISTRATIVE OFFICE - K,,,,,,,12/18/2019
21,K043,I.S. 98 - K,1561,1536,102,K098,,I.S. 98 - K,1561,1536,102,0,9,0,12/18/2019
21,K043,I.S. 98 - K,1561,1536,102,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
21,K090,P.S. 90 - K,638,666,96,K090,,P.S. 90 - K,638,666,96,87,5,3,12/18/2019
21,K090,P.S. 90 - K,638,666,96,KSBH,,SCHOOL BASED HEALTH CENTER - K,,,,,,,12/18/2019
21,K095,P.S. 95 - K**,982,887,111,K095,,P.S. 95 - K,982,887,111,16,7,4,12/18/2019
21,K096,I.S. 96 - K,1313,1230,107,K096,,I.S. 96 - K,807,827,98,0,8,0,12/18/2019
21,K096,I.S. 96 - K,1313,1230,107,K772,,SUCCESS ACADEMY CHARTER SCHOOL - BENSONHURST - NEW YORK 3,506,403,126,0,6,3,12/18/2019
21,K096,I.S. 96 - K,1313,1230,107,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
21,K097,P.S. 97 - K,770,591,130,K097,,P.S. 97 - K,770,591,130,0,3,4,12/18/2019
21,K099,P.S. 99 - K,861,753,114,K099,,P.S. 99 - K,861,753,114,36,1,4,12/18/2019
21,K100,P.S. 100 - K,872,688,127,K100,,P.S. 100 - K,822,628,131,44,1,4,12/18/2019
21,K100,P.S. 100 - K,872,688,127,K370,*,K370 SPED - K,50,60,83,,,,12/18/2019
21,K101,P.S. 101 - K,877,546,161,K101,,P.S. 101 - K,877,546,161,0,1,4,12/18/2019
21,K121,P.S. 121 - K,337,314,107,K121,,P.S. 121 - K,337,314,107,0,2,3,12/18/2019
21,K128,P.S. 128 (TANDEM BROOKLYN STUDIO) - K,465,363,128,K128,,P.S. 128 - K,465,363,128,0,5,3,12/18/2019
21,K153,P.S. 153 - K,547,457,120,K153,,P.S. 153 - K,547,457,120,71,2,3,12/18/2019
21,K177,P.S. 177 - K,985,754,131,K177,,P.S. 177 - K,985,754,131,72,3,4,12/18/2019
21,K188,P.S. 188 - K,390,760,51,K188,,P.S. 188 - K,390,760,51,32,4,3,12/18/2019
21,K188,P.S. 188 - K,390,760,51,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
21,K188,P.S. 188 - K,390,760,51,KSBH,,NYU LANGONE,,,,,,,12/18/2019
21,K199,P.S. 199 - K,567,540,105,K199,,P.S. 199 - K,567,540,105,36,4,3,12/18/2019
21,K209,P.S. 209 - K**,706,710,99,K209,,P.S. 209 - K,706,710,99,36,4,3,12/18/2019
21,K209,P.S. 209 - K**,706,710,99,KCBO,,YWCA - K,,,,,,,12/18/2019
21,K212,P.S. 212 - K,720,694,104,K212,,P.S. 212 - K,720,694,104,51,4,3,12/18/2019
21,K215,P.S. 215 - K,873,680,128,K215,,P.S. 215 - K,838,650,129,33,1,4,12/18/2019
21,K215,P.S. 215 - K,873,680,128,K231,,K231 SPED - K,35,30,117,,,,12/18/2019
21,K216,P.S. 216 - K,745,703,106,K216,,P.S. 216 - K,745,703,106,81,6,3,12/18/2019
21,K225,P.S. 225 - K,1116,995,112,K225,,P.S. 225 - K,996,848,117,53,3,4,12/18/2019
21,K225,P.S. 225 - K,1116,995,112,K771,*,K771 SPED - K,120,147,82,0,,0,12/18/2019
21,K225,P.S. 225 - K,1116,995,112,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
21,K226,P.S. 226 - K,1022,1057,97,K226,,P.S. 226 - K,1022,1057,97,51,8,4,12/18/2019
21,K228,I.S. 228 - K,1413,1333,106,K228,,I.S. 228 - K,1413,1333,106,0,12,0,12/18/2019
21,K228,I.S. 228 - K,1413,1333,106,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,12/18/2019
